experiment_id,image,click,movement
16702,/tech_no/1_colour.jpeg,"(189,135)","[(234,39), (233,39), (232,41), (231,42), (229,45), (225,50), (220,58), (212,68), (209,73), (203,83), (195,91), (189,100), (187,105), (184,107), (182,110), (181,111), (179,115), (179,117), (178,117), (177,119), (176,119), (176,120), (175,122), (175,123), (174,126), (173,127), (172,130), (172,131), (172,132), (172,133), (171,134), (171,135), (172,135), (175,135), (177,135), (179,136), (180,136), (184,136), (187,135), (188,135), (189,135)]"
16703,/footwear_no/2_colour.jpeg,"(248,121)","[(268,23), (267,25), (266,26), (264,28), (263,30), (262,30), (261,31), (260,33), (260,34), (258,35), (258,36), (257,37), (257,38), (256,39), (255,39), (255,40), (255,41), (254,42), (254,43), (253,45), (253,46), (252,47), (252,48), (251,50), (251,51), (251,53), (249,55), (249,56), (249,60), (249,62), (249,64), (248,66), (248,69), (247,71), (247,74), (246,79), (246,82), (245,83), (245,85), (244,89), (244,91), (243,93), (242,93), (242,94), (241,96), (240,97), (239,98), (239,100), (239,101), (239,105), (239,107), (239,110), (239,111), (239,112), (240,114), (241,114), (241,117), (242,117), (242,118), (243,118), (243,119), (244,120), (245,120), (246,120), (246,121), (247,121), (248,121)]"
16704,/footwear_oc/3_colour.jpeg,"(185,117)","[(34,58), (34,59), (34,61), (35,63), (38,63), (42,64), (43,65), (49,65), (52,66), (54,67), (57,68), (60,69), (62,71), (67,73), (71,75), (76,76), (82,76), (84,78), (92,77), (99,76), (102,76), (105,76), (114,74), (122,74), (130,74), (133,74), (139,74), (145,74), (157,74), (165,72), (171,71), (175,69), (181,69), (184,69), (188,69), (190,69), (196,69), (198,69), (201,69), (202,69), (203,69), (206,70), (208,72), (209,72), (210,73), (211,75), (213,77), (213,78), (213,82), (216,84), (216,87), (216,88), (216,89), (216,91), (216,92), (216,94), (216,96), (216,97), (216,98), (216,100), (216,101), (216,102), (216,103), (216,104), (216,105), (215,106), (214,108), (213,109), (212,110), (211,111), (209,113), (208,115), (206,116), (206,117), (205,118), (205,119), (204,119), (203,120), (202,122), (200,122), (198,125), (197,125), (196,126), (195,126), (194,128), (192,128), (191,129), (190,129), (189,128), (188,127), (188,126), (188,125), (187,124), (187,122), (187,121), (187,120), (187,119), (185,118), (185,117)]"
16705,/footwear_no/3_colour.jpeg,"(231,124)","[(4,85), (32,87), (56,89), (75,92), (93,95), (108,97), (117,101), (124,103), (126,104), (130,104), (132,105), (135,105), (137,107), (141,108), (147,109), (152,112), (154,112), (158,114), (160,116), (165,118), (171,122), (175,125), (177,127), (179,129), (181,130), (184,133), (186,135), (187,136), (187,138), (188,141), (188,142), (188,144), (188,145), (188,147), (188,150), (188,155), (188,157), (187,158), (185,161), (185,163), (184,164), (182,166), (182,168), (160,166), (160,162), (162,158), (163,156), (164,156), (166,155), (171,152), (177,148), (182,146), (188,143), (192,140), (197,139), (203,137), (208,135), (215,133), (221,129), (224,128), (227,126), (230,124), (231,124)]"
16706,/souvenirs_no/2_colour.jpeg,"(164,103)","[(120,140), (112,140), (103,137), (91,132), (79,128), (73,127), (70,126), (69,126), (68,125), (67,125), (66,125), (65,120), (65,117), (65,113), (65,111), (65,108), (65,106), (66,106), (67,104), (69,103), (70,102), (71,101), (71,100), (72,100), (74,100), (77,98), (83,96), (88,94), (92,94), (101,93), (107,92), (113,90), (120,89), (122,87), (126,87), (129,86), (136,85), (141,83), (146,82), (151,81), (154,79), (159,78), (160,77), (162,77), (163,77), (164,77), (167,77), (171,75), (172,75), (174,75), (175,75), (175,77), (174,78), (173,82), (172,84), (171,86), (171,88), (171,90), (169,92), (169,93), (168,95), (167,97), (166,99), (165,101), (164,102), (164,103)]"
16707,/academic_book_oc/1_colour.jpeg,"(175,118)","[(164,104), (164,108), (164,120), (164,126), (169,142), (172,150), (173,152), (174,152), (174,149), (174,147), (174,144), (174,141), (174,139), (174,137), (174,135), (174,134), (174,132), (174,131), (174,129), (174,128), (174,126), (174,125), (174,124), (174,123), (174,122), (174,121), (174,120), (174,119), (175,119), (175,118)]"
16708,/wash_oc/2_colour.jpeg,"(176,129)","[(2,122), (24,122), (42,122), (57,122), (66,122), (70,120), (77,120), (81,120), (90,117), (94,117), (97,117), (98,117), (99,117), (100,117), (102,117), (106,117), (110,113), (112,111), (117,109), (119,107), (125,105), (135,101), (136,100), (142,98), (150,94), (157,92), (160,89), (164,88), (168,85), (173,83), (175,81), (179,79), (180,78), (182,77), (183,77), (184,76), (185,76), (186,75), (187,74), (186,74), (185,75), (185,76), (183,78), (182,79), (181,82), (179,87), (178,93), (174,102), (170,111), (166,118), (165,121), (165,124), (165,125), (165,126), (163,127), (163,129), (163,131), (163,132), (163,133), (165,133), (166,133), (169,133), (171,132), (172,131), (174,129), (176,129)]"
16709,/lp_book_no/2_colour.jpeg,"(26,25)","[(26,25)]"
16710,/shooters_oc/1_colour.jpeg,"(117,116)","[(117,116)]"
16711,/mugs_oc/2_colour.jpeg,"(86,83)","[(86,83)]"
16712,/statues_no/3_colour.jpeg,"(128,24)","[(128,24)]"
16713,/wash_no/3_colour.jpeg,"(265,109)","[(265,109)]"
16714,/souvenirs_no/4_colour.jpeg,"(77,123)","[(77,123)]"
16715,/statues_oc/2_colour.jpeg,"(121,112)","[(121,112)]"
16716,/academic_book_no/1_colour.jpeg,"(166,104)","[(166,104)]"
16717,/tech_no/2_colour.jpeg,"(204,136)","[(204,136)]"
16718,/lp_book_no/3_colour.jpeg,"(173,114)","[(173,114)]"
16719,/lp_book_no/1_colour.jpeg,"(172,102)","[(172,102)]"
16720,/head_gear_no/1_colour.jpeg,"(181,111)","[(181,111)]"
16721,/wash_oc/3_colour.jpeg,"(154,151)","[(154,151)]"
16722,/footwear_oc/2_colour.jpeg,"(208,110)","[(208,110)]"
16723,/tech_oc/1_colour.jpeg,"(245,88)","[(199,104), (245,88)]"
16724,/lp_book_oc/1_colour.jpeg,"(178,95)","[(178,95)]"
16725,/academic_book_no/1_colour.jpeg,"(174,104)","[(174,104)]"
16726,/souvenirs_oc/3_colour.jpeg,"(154,109)","[(154,109)]"
16727,/shooters_oc/3_colour.jpeg,"(177,130)","[(177,130)]"
16728,/academic_book_oc/2_colour.jpeg,"(138,107)","[(138,107)]"
16729,/food_no/1_colour.jpeg,"(158,125)","[(158,125)]"
16730,/wash_oc/3_colour.jpeg,"(190,125)","[(190,125)]"
16731,/reading_oc/1_colour.jpeg,"(184,140)","[(184,140)]"
16732,/footwear_no/2_colour.jpeg,"(196,100)","[(196,100)]"
16733,/mugs_oc2/2_colour.jpeg,"(176,115)","[(176,115)]"
16734,/reading_oc/2_colour.jpeg,"(142,129)","[(142,129)]"
16735,/statues_oc/2_colour.jpeg,"(115,108)","[(115,108)]"
16736,/mugs_oc2/3_colour.jpeg,"(216,131)","[(216,131)]"
16737,/reading_no/1_colour.jpeg,"(166,133)","[(166,133)]"
16738,/tech_oc/3_colour.jpeg,"(208,111)","[(208,111)]"
16739,/head_gear_oc/3_colour.jpeg,"(235,130)","[(235,130)]"
16740,/wash_no/1_colour.jpeg,"(168,133)","[(168,133)]"
16741,/reading_no/2_colour.jpeg,"(245,119)","[(245,119)]"
16742,/mugs_no/3_colour.jpeg,"(167,124)","[(167,124)]"
16743,/food_no/2_colour.jpeg,"(242,103)","[(242,103)]"
16744,/food_oc/3_colour.jpeg,"(208,114)","[(208,114)]"
16745,/footwear_no/1_colour.jpeg,"(100,66)","[(100,66)]"
16746,/souvenirs_no/1_colour.jpeg,"(173,106)","[(173,106)]"
16747,/vr_no/1_colour.jpeg,"(94,51)","[(94,51)]"
16748,/wash_oc/3_colour.jpeg,"(185,117)","[(185,117)]"
16749,/shooters_oc/2_colour.jpeg,"(180,146)","[(180,146)]"
16750,/food_oc/2_colour.jpeg,"(91,129)","[(91,129)]"
16751,/statues_oc/3_colour.jpeg,"(121,102)","[(121,102)]"
16752,/lp_book_no/2_colour.jpeg,"(246,141)","[(246,141)]"
16753,/food_oc/1_colour.jpeg,"(138,55)","[(138,55)]"
16754,/shooters_no/3_colour.jpeg,"(135,134)","[(135,134)]"
16755,/wash_oc/2_colour.jpeg,"(168,135)","[(168,135)]"
16756,/head_gear_no/1_colour.jpeg,"(172,113)","[(172,113)]"
16757,/academic_book_oc/1_colour.jpeg,"(200,112)","[(200,112)]"
16758,/food_no/3_colour.jpeg,"(243,116)","[(243,116)]"
16759,/wash_no/2_colour.jpeg,"(205,126)","[(205,126)]"
16760,/souvenirs_no/4_colour.jpeg,"(170,115)","[(170,115)]"
16761,/head_gear_oc/2_colour.jpeg,"(175,116)","[(175,116)]"
16762,/food_no/4_colour.jpeg,"(148,125)","[(148,125)]"
16763,/tech_no/4_colour.jpeg,"(186,141)","[(186,141)]"
16764,/shooters_no/1_colour.jpeg,"(176,129)","[(176,129)]"
16765,/tech_oc/2_colour.jpeg,"(204,126)","[(204,126)]"
16766,/statues_oc/1_colour.jpeg,"(245,85)","[(245,85)]"
16767,/academic_book_no/3_colour.jpeg,"(168,100)","[(168,100)]"
16768,/souvenirs_oc/1_colour.jpeg,"(170,116)","[(170,116)]"
16769,/souvenirs_no/3_colour.jpeg,"(255,129)","[(255,129)]"
16770,/tech_no/1_colour.jpeg,"(175,138)","[(175,138)]"
16771,/tech_no/2_colour.jpeg,"(195,138)","[(195,138)]"
16772,/mugs_no/1_colour.jpeg,"(155,116)","[(155,116)]"
16773,/footwear_oc/2_colour.jpeg,"(175,126)","[(175,126)]"
16774,/lp_book_no/3_colour.jpeg,"(174,109)","[(174,109)]"
16775,/mugs_oc/3_colour.jpeg,"(195,139)","[(195,139)]"
16776,/souvenirs_oc/2_colour.jpeg,"(207,151)","[(207,151)]"
16777,/statues_no/3_colour.jpeg,"(245,120)","[(245,120)]"
16778,/mugs_no/2_colour.jpeg,"(158,124)","[(158,124)]"
16779,/statues_no/1_colour.jpeg,"(150,117)","[(150,117)]"
16780,/lp_book_oc/3_colour.jpeg,"(193,126)","[(193,126)]"
16781,/head_gear_no/3_colour.jpeg,"(165,116)","[(165,116)]"
16782,/wash_oc/1_colour.jpeg,"(168,131)","[(168,131)]"
16783,/shooters_no/2_colour.jpeg,"(171,145)","[(171,145)]"
16784,/vr_no/3_colour.jpeg,"(242,124)","[(242,124)]"
16785,/lp_book_oc/2_colour.jpeg,"(160,84)","[(160,84)]"
16786,/footwear_oc/3_colour.jpeg,"(152,124)","[(152,124)]"
16787,/wash_oc/1_colour.jpeg,"(165,120)","[(165,120)]"
16788,/souvenirs_no/2_colour.jpeg,"(161,106)","[(161,106)]"
16789,/head_gear_no/4_colour.jpeg,"(152,124)","[(152,124)]"
16790,/vr_oc/2_colour.jpeg,"(166,126)","[(166,126)]"
16791,/statues_no/3_colour.jpeg,"(155,110)","[(155,110)]"
16792,/academic_book_oc/3_colour.jpeg,"(120,95)","[(120,95)]"
16793,/head_gear_oc/1_colour.jpeg,"(172,115)","[(172,115)]"
16794,/mugs_oc/2_colour.jpeg,"(143,123)","[(143,123)]"
16795,/vr_oc/1_colour.jpeg,"(172,112)","[(172,112)]"
16796,/mugs_no/4_colour.jpeg,"(170,126)","[(170,126)]"
16797,/statues_no/4_colour.jpeg,"(83,119)","[(83,119)]"
16798,/vr_oc/3_colour.jpeg,"(117,127)","[(117,127)]"
16799,/tech_oc/1_colour.jpeg,"(183,129)","[(183,129)]"
16800,/vr_no/2_colour.jpeg,"(170,120)","[(170,120)]"
16801,/tech_no/3_colour.jpeg,"(256,143)","[(256,143)]"
16802,/footwear_no/3_colour.jpeg,"(255,124)","[(255,124)]"
16803,/shooters_oc/1_colour.jpeg,"(159,136)","[(159,136)]"
16804,/mugs_no/5_colour.jpeg,"(170,112)","[(170,112)]"
16805,/mugs_oc/1_colour.jpeg,"(200,96)","[(200,96)]"
16806,/mugs_oc2/1_colour.jpeg,"(161,104)","[(161,104)]"
16807,/statues_no/2_colour.jpeg,"(180,102)","[(180,102)]"
16808,/academic_book_no/1_colour.jpeg,"(179,93)","[(179,93)]"
16809,/mugs_no/5_colour.jpeg,"(165,90)","[(165,90)]"
16810,/academic_book_no/2_colour.jpeg,"(155,74)","[(155,74)]"
16811,/footwear_no/3_colour.jpeg,"(248,120)","[(248,120)]"
16812,/wash_no/3_colour.jpeg,"(216,129)","[(216,129)]"
16813,/vr_oc/3_colour.jpeg,"(120,137)","[(120,137)]"
16814,/footwear_oc/1_colour.jpeg,"(164,103)","[(164,103)]"
16815,/shooters_oc/1_colour.jpeg,"(204,90)","[(204,90)]"
16816,/statues_no/5_colour.jpeg,"(81,114)","[(81,114)]"
16817,/wash_no/3_colour.jpeg,"(168,135)","[(168,135)]"
16818,/lp_book_no/1_colour.jpeg,"(172,95)","[(172,95)]"
16819,/wash_no/3_colour.jpeg,"(162,131)","[(162,131)]"
16820,/vr_no/2_colour.jpeg,"(182,127)","[(182,127)]"
16821,/head_gear_no/2_colour.jpeg,"(150,114)","[(150,114)]"
16822,/head_gear_no/2_colour.jpeg,"(154,122)","[(154,122)]"
16823,/academic_book_no/1_colour.jpeg,"(163,101)","[(163,101)]"
16824,/food_no/2_colour.jpeg,"(254,119)","[(254,119)]"
16825,/head_gear_no/4_colour.jpeg,"(168,115)","[(168,115)]"
16826,/statues_no/5_colour.jpeg,"(72,137)","[(72,137)]"
16827,/tech_oc/3_colour.jpeg,"(119,138)","[(119,138)]"
16828,/vr_oc/2_colour.jpeg,"(119,100)","[(119,100)]"
16829,/footwear_oc/1_colour.jpeg,"(140,97)","[(140,97)]"
16830,/footwear_oc/1_colour.jpeg,"(183,106)","[(183,106)]"
16831,/reading_oc/1_colour.jpeg,"(242,43)","[(242,43)]"
16832,/food_oc/3_colour.jpeg,"(195,84)","[(195,84)]"
16833,/lp_book_no/1_colour.jpeg,"(177,101)","[(177,101)]"
16834,/head_gear_no/1_colour.jpeg,"(135,103)","[(135,103)]"
16835,/mugs_no/4_colour.jpeg,"(166,106)","[(166,106)]"
16836,/mugs_no/2_colour.jpeg,"(193,110)","[(193,110)]"
16837,/vr_oc/1_colour.jpeg,"(206,111)","[(206,111)]"
16838,/food_no/4_colour.jpeg,"(139,126)","[(139,126)]"
16839,/mugs_oc/1_colour.jpeg,"(181,135)","[(181,135)]"
16840,/reading_oc/2_colour.jpeg,"(231,113)","[(231,113)]"
16841,/reading_oc/1_colour.jpeg,"(216,148)","[(216,148)]"
16842,/statues_no/4_colour.jpeg,"(67,121)","[(67,121)]"
16843,/wash_oc/2_colour.jpeg,"(186,134)","[(186,134)]"
16844,/academic_book_no/3_colour.jpeg,"(84,112)","[(84,112)]"
16845,/head_gear_oc/2_colour.jpeg,"(119,130)","[(119,130)]"
16846,/souvenirs_oc/1_colour.jpeg,"(156,125)","[(156,125)]"
16847,/mugs_oc2/1_colour.jpeg,"(82,54)","[(82,54)]"
16848,/shooters_oc/2_colour.jpeg,"(148,120)","[(148,120)]"
16849,/tech_no/1_colour.jpeg,"(183,134)","[(183,134)]"
16850,/mugs_oc2/3_colour.jpeg,"(156,125)","[(156,125)]"
16851,/academic_book_oc/1_colour.jpeg,"(140,92)","[(140,92)]"
16852,/lp_book_oc/2_colour.jpeg,"(182,133)","[(182,133)]"
16853,/shooters_no/1_colour.jpeg,"(148,139)","[(148,139)]"
16854,/souvenirs_no/2_colour.jpeg,"(123,90)","[(123,90)]"
16855,/souvenirs_oc/3_colour.jpeg,"(121,123)","[(121,123)]"
16856,/statues_no/2_colour.jpeg,"(148,98)","[(148,98)]"
16857,/academic_book_oc/2_colour.jpeg,"(147,127)","[(147,127)]"
16858,/wash_no/1_colour.jpeg,"(154,144)","[(154,144)]"
16859,/shooters_oc/2_colour.jpeg,"(145,147)","[(145,147)]"
16860,/vr_no/3_colour.jpeg,"(110,73)","[(110,73)]"
16861,/head_gear_no/3_colour.jpeg,"(156,131)","[(156,131)]"
16862,/reading_no/2_colour.jpeg,"(32,33)","[(32,33)]"
16863,/academic_book_oc/3_colour.jpeg,"(130,128)","[(134,81), (135,81), (136,81), (137,81), (137,81), (135,82), (131,85), (131,86), (130,86), (129,89), (126,93), (125,94), (124,95), (124,97), (122,101), (111,130), (100,153), (141,161), (134,136), (134,133), (134,132), (134,131), (133,131), (132,131), (131,131), (131,130), (130,128), (130,127), (130,128)]"
16864,/statues_no/1_colour.jpeg,"(154,103)","[(154,103)]"
16865,/lp_book_no/3_colour.jpeg,"(238,142)","[(238,142)]"
16866,/shooters_no/3_colour.jpeg,"(156,126)","[(156,126)]"
16867,/lp_book_no/2_colour.jpeg,"(164,103)","[(164,103)]"
16868,/footwear_oc/3_colour.jpeg,"(120,122)","[(120,122)]"
16869,/food_oc/1_colour.jpeg,"(152,120)","[(152,120)]"
16870,/food_oc/2_colour.jpeg,"(155,113)","[(155,113)]"
16871,/wash_no/2_colour.jpeg,"(206,113)","[(206,113)]"
16872,/mugs_oc/2_colour.jpeg,"(142,121)","[(142,121)]"
16873,/footwear_oc/2_colour.jpeg,"(196,110)","[(196,110)]"
16874,/shooters_no/2_colour.jpeg,"(155,129)","[(155,129)]"
16875,/tech_no/3_colour.jpeg,"(253,127)","[(253,127)]"
16876,/lp_book_no/2_colour.jpeg,"(179,91)","[(179,91)]"
16877,/lp_book_oc/1_colour.jpeg,"(165,106)","[(165,106)]"
16878,/mugs_oc/2_colour.jpeg,"(142,102)","[(142,102)]"
16879,/food_no/3_colour.jpeg,"(234,116)","[(234,116)]"
16880,/mugs_oc2/2_colour.jpeg,"(165,118)","[(165,118)]"
16881,/tech_oc/1_colour.jpeg,"(183,120)","[(183,120)]"
16882,/food_no/3_colour.jpeg,"(258,94)","[(258,94)]"
16883,/souvenirs_no/1_colour.jpeg,"(177,104)","[(177,104)]"
16884,/souvenirs_no/4_colour.jpeg,"(154,91)","[(154,91)]"
16885,/shooters_oc/3_colour.jpeg,"(171,140)","[(171,140)]"
16886,/head_gear_oc/3_colour.jpeg,"(102,129)","[(102,129)]"
16887,/souvenirs_no/3_colour.jpeg,"(68,105)","[(68,105)]"
16888,/reading_no/1_colour.jpeg,"(170,131)","[(170,131)]"
16889,/tech_no/2_colour.jpeg,"(190,123)","[(190,123)]"
16890,/tech_no/2_colour.jpeg,"(260,119)","[(260,119)]"
16891,/footwear_no/2_colour.jpeg,"(174,99)","[(174,99)]"
16892,/statues_oc/3_colour.jpeg,"(181,127)","[(181,127)]"
16893,/mugs_oc/3_colour.jpeg,"(188,136)","[(188,136)]"
16894,/food_no/1_colour.jpeg,"(235,104)","[(235,104)]"
16895,/vr_no/1_colour.jpeg,"(169,120)","[(169,120)]"
16896,/vr_no/1_colour.jpeg,"(176,108)","[(176,108)]"
16897,/tech_no/4_colour.jpeg,"(183,132)","[(183,132)]"
16898,/lp_book_oc/3_colour.jpeg,"(189,116)","[(189,116)]"
16899,/wash_oc/3_colour.jpeg,"(151,113)","[(151,113)]"
16900,/mugs_no/1_colour.jpeg,"(160,125)","[(160,125)]"
16901,/reading_no/1_colour.jpeg,"(162,105)","[(162,105)]"
16902,/footwear_no/1_colour.jpeg,"(168,102)","[(168,102)]"
16903,/mugs_no/3_colour.jpeg,"(169,116)","[(169,116)]"
16904,/statues_oc/2_colour.jpeg,"(164,114)","[(164,114)]"
16905,/statues_oc/3_colour.jpeg,"(118,117)","[(118,117)]"
16906,/academic_book_no/2_colour.jpeg,"(229,134)","[(229,134)]"
16907,/mugs_oc/3_colour.jpeg,"(188,133)","[(188,133)]"
16908,/statues_oc/1_colour.jpeg,"(162,110)","[(162,110)]"
16909,/head_gear_oc/1_colour.jpeg,"(263,128)","[(263,128)]"
16910,/mugs_no/3_colour.jpeg,"(214,100)","[(214,100)]"
16911,/tech_oc/2_colour.jpeg,"(198,101)","[(198,101)]"
16912,/souvenirs_oc/2_colour.jpeg,"(215,132)","[(215,132)]"
16913,/souvenirs_oc/2_colour.jpeg,"(152,94)","[(152,94)]"
16914,/tech_oc/2_colour.jpeg,"(213,124)","[(213,124)]"
16915,/head_gear_no/1_colour.jpeg,"(173,118)","[(173,118)]"
16916,/footwear_oc/3_colour.jpeg,"(194,120)","[(194,120)]"
16917,/souvenirs_no/2_colour.jpeg,"(165,96)","[(165,96)]"
16918,/mugs_no/1_colour.jpeg,"(256,137)","[(256,137)]"
16919,/lp_book_no/3_colour.jpeg,"(266,143)","[(266,143)]"
16920,/souvenirs_oc/3_colour.jpeg,"(134,102)","[(134,102)]"
16921,/academic_book_oc/3_colour.jpeg,"(228,131)","[(228,131)]"
16922,/mugs_no/5_colour.jpeg,"(250,102)","[(250,102)]"
16923,/shooters_oc/1_colour.jpeg,"(261,139)","[(261,139)]"
16924,/wash_oc/2_colour.jpeg,"(185,112)","[(185,112)]"
16925,/head_gear_no/4_colour.jpeg,"(147,115)","[(147,115)]"
16926,/footwear_no/3_colour.jpeg,"(245,130)","[(245,130)]"
16927,/lp_book_oc/1_colour.jpeg,"(178,92)","[(178,92)]"
16928,/lp_book_oc/1_colour.jpeg,"(170,96)","[(170,96)]"
16929,/footwear_no/3_colour.jpeg,"(180,81)","[(180,81)]"
16930,/academic_book_oc/1_colour.jpeg,"(189,123)","[(189,123)]"
16931,/statues_no/4_colour.jpeg,"(149,91)","[(149,91)]"
16932,/tech_no/1_colour.jpeg,"(198,141)","[(198,141)]"
16933,/footwear_no/1_colour.jpeg,"(151,127)","[(151,127)]"
16934,/statues_no/3_colour.jpeg,"(251,121)","[(251,121)]"
16935,/vr_oc/1_colour.jpeg,"(238,100)","[(238,100)]"
16936,/wash_no/2_colour.jpeg,"(196,117)","[(196,117)]"
16937,/tech_oc/1_colour.jpeg,"(199,139)","[(199,139)]"
16938,/food_no/4_colour.jpeg,"(137,112)","[(137,112)]"
16939,/tech_no/3_colour.jpeg,"(269,142)","[(269,142)]"
16940,/mugs_no/2_colour.jpeg,"(169,111)","[(169,111)]"
16941,/academic_book_oc/2_colour.jpeg,"(118,114)","[(118,114)]"
16942,/mugs_oc/1_colour.jpeg,"(163,116)","[(163,116)]"
16943,/souvenirs_no/1_colour.jpeg,"(161,120)","[(161,120)]"
16944,/statues_no/2_colour.jpeg,"(234,100)","[(234,100)]"
16945,/statues_oc/2_colour.jpeg,"(220,90)","[(220,90)]"
16946,/souvenirs_oc/1_colour.jpeg,"(178,110)","[(178,110)]"
16947,/lp_book_no/3_colour.jpeg,"(158,83)","[(158,83)]"
16948,/mugs_oc2/3_colour.jpeg,"(211,118)","[(211,118)]"
16949,/souvenirs_no/4_colour.jpeg,"(171,101)","[(171,101)]"
16950,/reading_no/2_colour.jpeg,"(251,113)","[(251,113)]"
16951,/tech_oc/3_colour.jpeg,"(245,74)","[(245,74)]"
16952,/wash_oc/3_colour.jpeg,"(192,108)","[(192,108)]"
16953,/footwear_oc/2_colour.jpeg,"(182,103)","[(182,103)]"
16954,/mugs_no/1_colour.jpeg,"(159,118)","[(159,118)]"
16955,/academic_book_no/2_colour.jpeg,"(166,122)","[(166,122)]"
16956,/statues_oc/1_colour.jpeg,"(226,112)","[(226,112)]"
16957,/food_oc/1_colour.jpeg,"(243,109)","[(243,109)]"
16958,/souvenirs_no/3_colour.jpeg,"(169,109)","[(169,109)]"
16959,/vr_no/2_colour.jpeg,"(242,112)","[(242,112)]"
16960,/souvenirs_oc/1_colour.jpeg,"(152,125)","[(152,125)]"
16961,/lp_book_oc/1_colour.jpeg,"(152,111)","[(152,111)]"
16962,/lp_book_oc/2_colour.jpeg,"(157,121)","[(157,121)]"
16963,/mugs_no/1_colour.jpeg,"(156,125)","[(156,125)]"
16964,/head_gear_no/2_colour.jpeg,"(149,118)","[(149,118)]"
16965,/food_no/2_colour.jpeg,"(134,138)","[(134,138)]"
16966,/reading_oc/2_colour.jpeg,"(128,119)","[(128,119)]"
16967,/wash_no/2_colour.jpeg,"(152,134)","[(152,134)]"
16968,/statues_no/5_colour.jpeg,"(79,126)","[(79,126)]"
16969,/food_oc/3_colour.jpeg,"(126,110)","[(126,110)]"
16970,/footwear_oc/2_colour.jpeg,"(180,110)","[(180,110)]"
16971,/head_gear_no/3_colour.jpeg,"(143,118)","[(143,118)]"
16972,/academic_book_no/3_colour.jpeg,"(200,134)","[(200,134)]"
16973,/mugs_oc2/1_colour.jpeg,"(154,95)","[(154,95)]"
16974,/food_no/1_colour.jpeg,"(159,128)","[(158,168), (159,160), (159,155), (159,144), (159,140), (159,136), (159,132), (159,130), (159,129), (159,128)]"
16975,/mugs_no/4_colour.jpeg,"(154,124)","[(104,98), (104,93), (104,89), (104,86), (104,84), (104,82), (104,79), (105,76), (105,72), (107,68), (107,66), (108,64), (109,63), (109,61), (110,59), (110,58), (111,58), (111,57), (111,56), (112,56), (113,56), (114,56), (115,56), (116,56), (117,56), (118,56), (119,56), (121,56), (122,56), (122,57), (123,57), (125,60), (126,64), (127,66), (128,70), (129,72), (131,78), (132,83), (134,86), (135,91), (137,96), (139,100), (140,104), (142,110), (144,114), (145,116), (146,118), (146,119), (147,119), (147,120), (147,121), (148,121), (149,121), (150,123), (151,123), (151,124), (152,124), (153,124), (154,124)]"
16976,/mugs_oc2/2_colour.jpeg,"(182,120)","[(206,82), (207,78), (208,76), (208,74), (208,71), (208,68), (208,66), (208,61), (208,58), (207,54), (205,48), (202,42), (198,37), (192,30), (187,25), (183,20), (178,15), (167,7), (160,3), (155,1), (114,1), (113,2), (112,2), (110,4), (109,4), (108,5), (108,6), (107,6), (106,7), (105,9), (104,10), (103,14), (102,16), (102,18), (102,20), (102,22), (102,24), (102,26), (102,28), (102,29), (103,30), (106,32), (109,34), (116,37), (119,38), (121,40), (123,41), (126,42), (127,44), (129,44), (130,45), (131,47), (133,48), (134,50), (136,51), (137,54), (139,56), (140,57), (143,60), (145,63), (151,70), (154,74), (157,76), (159,79), (162,82), (164,85), (167,87), (170,91), (171,93), (171,94), (172,94), (173,94), (173,95), (173,96), (174,96), (175,97), (176,98), (177,99), (178,103), (179,107), (180,111), (181,114), (181,115), (181,117), (182,117), (182,119), (182,120)]"
16977,/souvenirs_no/1_colour.jpeg,"(163,105)","[(118,98), (111,99), (105,99), (102,99), (98,99), (93,99), (86,99), (81,99), (76,99), (70,100), (61,103), (57,104), (54,105), (52,106), (50,107), (49,108), (48,109), (47,110), (45,112), (45,113), (45,114), (45,115), (46,114), (48,113), (54,111), (64,107), (89,96), (107,87), (124,81), (149,77), (157,77), (163,77), (167,78), (171,81), (174,82), (175,83), (177,84), (178,85), (180,86), (180,87), (181,88), (182,91), (183,94), (184,96), (184,97), (184,99), (184,100), (184,101), (182,102), (180,103), (179,103), (177,104), (176,104), (175,104), (173,104), (172,104), (171,104), (170,104), (169,104), (168,104), (167,104), (166,104), (165,104), (164,104), (164,105), (163,105)]"
